dataset,cluster_col,cluster_id,unit_count,issue_count,issue_rate,latitude_mean,longitude_mean,districts,subdistricts,invalid_ratio_mean,no_vote_ratio_mean,turnout_mean,winner_ratio_mean,winner_margin_mean,vote_entropy_mean,integrity_score_mean
partylist,mixed_kmeans_cluster,1,77,43,0.5584415584415584,7.701630782987009,100.01756229584416,กงหรา2; ควนขนุน; ป่าพะยอม; ศรีนครินทร์; ศรีบรรพต,ควนขนุน; ควนขนุน(เทศบาล); ชะมวง; ชะรัด; ชุมพล; ดอนทราย; ทะเลน้อย; นาขยาด; บ้านนา; บ้านพร้าว; ปันแต; พนมวังก์; พนางตุง; มะกอกเหนือ; ลำสินธ์ุ; สมหวัง; อ่างทอง; เขาปู่; เขาย่า; แพรกหา; แหลมโตนด; โตนดด้วน,0.039023701481916986,0.017966420550271926,0.9430098779678112,0.4653827454133185,0.24193139666692814,1.64045034236697,96.5841380446141
partylist,mixed_kmeans_cluster,0,195,12,0.06153846153846154,7.71094652345187,99.95076087803113,กงหรา2; ควนขนุน; ป่าพะยอม; ศรีนครินทร์; ศรีบรรพต,ควนขนุน; ชะมวง; ชะรัด; ชุมพล; ดอนทราย; ตะแพน; นาขยาด; บ้านนา; บ้านพร้าว; ปันแต; ป่าพะยอม; พนมวังก์; พนางตุง; มะกอกเหนือ; มะกอกเหนือ(เทศบาล); ลานข่อย; ลำสินธ์ุ; สมหวัง; อ่างทอง; เกาะเต่า; เขาปู่; เขาย่า; แพรกหา; แหลมโตนด; โตนดด้วน,0.028004023320603377,0.012841676101393813,0.9591543005780027,0.5973659181265271,0.4427415073820638,1.4268857831410082,98.34296531194195
